Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
Kul Tiran Charger,|cFFFFD200Achievement: |rAllied Races: Kul Tiran Human,"The Kul Tiran military prides itself on mastery of both sea, through a vast navy, and land, with armed cavalry.",1198,230,68,5,282682,20068,0,4,0,0
Blackpaw,|cFFFFD200Drop:|r Agathe Wyrmwood|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Blackpaw|n|cFFFFD200Zone:|r Darkshore,"Blackpaw was just hibernating, minding his own business, and then suddenly there was a warfront.",1199,230,0,0,288438,0,0,4,0,0
Ashenvale Chimaera,|cFFFFD200Drop:|r Alash'anir|n|cFFFFD200Zone:|r Darkshore|n,"Ashenvale chimaeras were used frequently by the Kaldorei to decimate structures in battles against the humans, orcs, and undead.",1200,248,128,0,288495,0,0,4,0,0
Frightened Kodo,|cFFFFD200Drop:|r Frightened Kodo|n|cFFFFD200Zone:|r Darkshore|n,Nothing frightens a kodo like seeing a bear with antlers.,1201,230,0,0,288499,0,0,4,0,0
Umber Nightsaber,|cFFFFD200Drop:|r Moxo the Beheader|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Athil Dewfire|n|cFFFFD200Zone:|r Darkshore,"Nightsabers are an integral part of the Kaldorei's army, serving as both mount and assault weapon in one.",1203,230,0,0,288503,0,0,4,0,0
Sandy Nightsaber,|cFFFFD200Vendor: |rProvisioner Stoutforge|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r350|Hcurrency:1717|h|TInterface\ICONS\UI_Alliance_7LegionMedal.BLP:0|t|h|n|n|cFFFFD200Vendor: |rProvisioner Mukra|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r350|Hcurrency:1717|h|TInterface\ICONS\UI_Alliance_7LegionMedal.BLP:0|t|h,"A rare color for a nightsaber, and rarely seen, they are prized amongst huntresses.",1204,230,0,2,288506,0,0,4,0,0
Kaldorei Nightsaber,|cFFFFD200Drop:|r Croz Bloodrage|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Shadowclaw|n|cFFFFD200Zone:|r Darkshore,The connection between a nightsaber and its hunter or huntress is nearly inseparable.,1205,230,0,0,288505,0,0,4,0,0
Blue Marsh Hopper,|cFFFFD200Vendor: |rGottum|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Cost: |r333333|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,That squishing sound every time it takes a step? That's a feature.,1206,230,0,2,288587,0,0,4,0,0
Yellow Marsh Hopper,|cFFFFD200Vendor: |rGottum|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Cost: |r333333|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"No one makes giant, slimy spawns like Krag'wa the Huge.",1207,230,0,2,288589,0,0,4,0,0
Saltwater Seahorse,|cFFFFD200Vendor: |rCaptain Klarisa|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCaptain Zen'taga|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h,"These giant seahorses are naturally curious, and are often found exploring sunken ship wreckage for shiny things.",1208,254,2064,2,288711,0,0,45,0,0
Stonehide Elderhorn,|cFFFFD200Drop:|r Island Expeditions,"Stonehide elderhorns, one of the few types of moose to inhabit island climates, have thinner fur than most elderhorns.",1209,230,0,0,288712,0,0,45,0,0
Bloodthirsty Dreadwing,|cFFFFD200Vendor: |rProvisioner Mukra|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r750|Hcurrency:1716|h|TInterface\ICONS\INV_HordeWarEffort.BLP:0|t|h,"The forsaken prefer the use of these bloodthirsty hunters, both for their speed as a mount, and the psychological effect they have on their enemies.",1210,248,4,2,288714,0,0,4,0,0
Bloodgorged Hunter,|cFFFFD200Drop: |rIsland Expeditions,"If he wasn't so full, you wouldn't have caught him.",1211,248,0,-1,288720,0,0,4,0,0
Island Thunderscale,|cFFFFD200Drop:|r Island Expeditions,"One of the larger native dragon species on Azeroth, this subspecies subsists almost entirely on fish. And fishermen.",1212,248,128,0,288721,0,0,4,0,0
Risen Mare,|cFFFFD200Drop:|r Island Expeditions|n,Something terrible happened in the lost town of Havenswood.,1213,230,0,0,288722,0,0,4,0,0
Azureshell Krolusk,|cFFFFD200Vendor: |rProvisioner Stoutforge|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r200|Hcurrency:1717|h|TInterface\ICONS\INV_AllianceWarEffort.BLP:0|t|h,"Captured from the desolate sands of Vol'dun, this mount is surprisingly docile in captivity.",1214,230,4,2,288736,0,0,4,0,0
Rubyshell Krolusk,|cFFFFD200Vendor: |rProvisioner Mukra|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r200|Hcurrency:1716|h|TInterface\ICONS\INV_HordeWarEffort.BLP:0|t|h,"Captured from the desolate sands of Vol'dun, this mount is surprisingly docile in captivity.",1215,230,4,2,288735,0,0,4,0,0
Priestess' Moonsaber,|cFFFFD200Vendor: |rProvisioner Stoutforge|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r750|Hcurrency:1717|h|TInterface\ICONS\INV_AllianceWarEffort.BLP:0|t|h,"Once these elegant cats were only given to high-ranking priestesses of Elune, but now they ride into battle with all manner of champion, in the service of vengeance.",1216,248,4,2,288740,0,1.5,4,0,0
G.M.O.D.,|cFFFFD200Drop:|r High Tinker Mekkatorque|n|cFFFFD200Zone:|r Battle of Dazar'alor,"Garishly sporting extreme amounts of goblin flair, Gallywix commissioned his Mech of Death to one up Mekkatorque in combat and more importantly in style.",1217,248,2,0,289083,0,0,311,0,0
Dazar'alor Windreaver,|cFFFFD200Achievement:|r Glory of the Dazar'alor Raider|n|cFFFFD200Category:|r Dungeons & Raids|n,"Soaring high above the Battle of Dazar'alor, these beasts are drawn to the most cunning of victors.",1218,248,0,5,289101,0,0,4,0,0
Glacial Tidestorm,|cFFFFD200Drop:|r Jaina Proudmoore (Mythic)|n|cFFFFD200Zone:|r Battle of Dazar'alor,"Though she commands a variety of magical powers, Jaina has always been most proficient at summoning powerful elementals of water and ice.",1219,248,0,0,289555,0,0,4,0,0
Bruce,|cFFFFD200Quest: |rComplete the Brawler's Guild Questline,BRUCE!,1220,230,0,-1,289639,0,0,4,0,0
"Hogrus, Swine of Good Fortune",|cFFFFD200In-Game Shop|r,"Hogrus was first seen by Emperor Shaohao on the third day of his meditation, and is considered by the Pandaren to be a sign of good fortune to come to those who take action.",1221,248,0,9,290134,0,0,44,0,0
Vulpine Familiar,|cFFFFD200In-Game Shop|r,"A fiercely intelligent and curious species, these fox-like creatures have travelled the Great Dark Beyond and found their way to Azeroth. Drawn to Azeroth's champions, they seek adventure and companionship.",1222,248,0,9,290133,0,0,4,0,0
Sylverian Dreamer,|cFFFFD200In-Game Shop|r,"An artist in the magical city of Dalaran fell asleep on her brush, and dreamed of painting a beautiful feathered dragon. Her artwork lept from the page, and when she awoke, she found it sleeping gently beside her.",1223,248,0,9,290132,0,0,4,0,0
Wonderwing 2.0,"|cFFFFD200Achievement: |rBattle for Azeroth Pathfinder, Part Two|n|cFFFFD200Category: |rBattle for Azeroth",Don't ask what happened to the first one -- Mechagon technology is still gnome technology!,1224,248,0,5,290328,0,0,43,0,0
Crusader's Direhorn,|cFFFFD200Paladin|r |n,A loyal steed to the holy crusaders of Zandalar.,1225,230,4,1,290608,67376,0,4,0,0
Aerial Unit R-21/X,|cFFFFD200Drop:|r King Mechagon|n,"King Mechagon's private aerial unit, complete with deployable blast cannon and foot warmers.",1227,248,0,0,290718,0,0,275,0,0
Rusty Mechanocrawler,|cFFFFD200Drop:|r Mechagon|n,"The check engine light is always on, it's when it goes off that you should be worried.",1229,230,0,0,291492,0,0,4,0,0
Unshackled Waveray,|cFFFFD200Vendor: |rFinder Pruc|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Faction: |rUnshackled - Exalted|n|cFFFFD200Cost: |r250|Hcurrency:1721|h|TInterface\ICONS\inv_misc_enchantedpearlF.blp:0|t|h,The Unshackled have a natural kinship with the species of the deep seas that have seen cruelty at the hands of the naga.,1230,248,0,-1,291538,0,0,4,0,0
Ankoan Waveray,|cFFFFD200Vendor: |rArtisan Okata|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Faction: |rAnkoan - Exalted|n|cFFFFD200Cost: |r250|Hcurrency:1721|h|TInterface\ICONS\inv_misc_enchantedpearlF.blp:0|t|h,"The Ankoan have been battling the naga for years, and with a natural affinity for the sea, training the local wildlife was a natural strategy.",1231,248,0,-1,292407,0,0,4,0,0
Azshari Bloatray,|cFFFFD200Achievement:|r Glory of the Palace Raider|n|cFFFFD200Category:|r Dungeons & Raids|n,"The naga raised these rays in captivity, harvesting their gas organs to craft alchemy which allowed them to breathe air more easily.",1232,248,0,5,292419,0,0,4,0,0
Royal Snapdragon,|cFFFFD200Drop:|r Ankoan Supplies|n|cFFFFD200Drop:|r Unshackled Supplies,"Captured at a young age and raised to serve naga hunters, snapdragons are loyal and fierce companions.",1237,230,0,0,294038,0,0,4,0,0
Snapback Scuttler,|cFFFFD200Achievement: |rUndersea Usurper|n|cFFFFD200Category: |rBattle for Azeroth,Giant crabs are native to Nazjatar and a favored food of the naga. This one must have been well-kept to grow this large.,1238,230,0,5,294039,0,0,4,0,0
X-995 Mechanocat,|cFFFFD200Vendor: |rPascal-K1N6|n|cFFFFD200Zone: |rMechagon|n,The X-995 is the ultimate in customizeable feline robo-companionship.,1239,230,0,0,294143,0,0,4,0,0
Obsidian Worldbreaker,"|cFFFFD200Achievement: |rMemories of Fel, Frost and Fire|n|cFFFFD200Category: |rEvents","""I have had many names throughout history, all of them spoken with dread: Neltharion, Xaxas, and many more. Yet you shall know me best as Deathwing, for so I am! I am the bane of life, the darkness within history, the lord of death, the master of destruction. And I tell you now, and so it is true, that this world is mine!"" - Neltharion, the Earth-Warder",1240,248,64,5,294197,0,0,4,0,0
Beastlord's Irontusk,|cFFFFD200Vendor: |rKronnus|n|cFFFFD200Zone: |rWarspear|n|cFFFFD200Cost: |r5000|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n|cFFFFD200Vendor: |rTempra|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r5000|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h,"One of Darmac's trained beasts, its tusks can pierce even the hardest Iron Horde steel.",1242,230,0,2,294568,0,0,44,0,0
Beastlord's Warwolf,|cFFFFD200Vendor: |rKronnus|n|cFFFFD200Zone: |rWarspear|n|cFFFFD200Cost: |r5000|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n|cFFFFD200Vendor: |rTempra|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r5000|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h,"One of Darmac's trained beasts, it was raised in a crucible of molten fire and shows no fear.",1243,230,0,2,294569,0,0,4,0,0
Bloodflank Charger,|cFFFFD200Achievement:|r Two Sides to Every Tale|n,"Stolen from the Arathi Basin stables, this fire-hearted charger now steeds for the Horde.",1245,230,0,5,295387,0,0,4,0,0
Ironclad Frostclaw,|cFFFFD200Achievement:|r Two Sides to Every Tale,"Captured in the snows of Alterac Valley, this bloodthirsty hunter now roars for the Alliance.",1246,230,0,5,295386,0,0,4,0,0
Mechacycle Model W,|cFFFFD200Achievement: |rMecha-Done|n|cFFFFD200Category: |rBattle for Azeroth,"The rapid technological evolution of the descendents of Mimiron began with the introduction of a new gear, leading to such wonders as the tragically under-produced Model W.",1247,230,0,5,296788,0,0,4,0,0
Junkheap Drifter,|cFFFFD200Drop: |rRustfeather|n|cFFFFD200Zone: |rMechagon,"When you really want to be noticed... and don't mind strapping yourself to a giant, barely-held-together wheel.",1248,230,0,0,297157,0,0,4,0,0
Child of Torcali,|cFFFFD200Quest:|r Wander Not Alone|n|cFFFFD200Zone: |rZuldazar,"This daughter of the great direhorn loa, Torcali, never lost faith that her keeper would help her grow to her full potential.",1249,230,0,1,297560,0,0,4,0,0
Mollie,|cFFFFD200Drop: |rDunegorger Kraulok|n|cFFFFD200Zone: |rVol'dun,The kind nature of alpacas makes them perfect as companions for the intrepid adventurer.,1250,230,0,0,298367,0,0,4,0,0
Mechagon Peacekeeper,|cFFFFD200Drop: |rHK-8 Aerial Oppression Unit|n|cFFFFD200Zone: |rOperation: Mechagon,Keeps the peace by turning you into pieces.,1252,230,0,0,299158,0,0,4,0,0
Scrapforged Mechaspider,|cFFFFD200Quest: |rDrive It Away Today|n|cFFFFD200Zone: |rMechagon,"You built this yourself, you should be proud, even though it's smoky, sparky, and loud.",1253,230,0,1,299159,0,0,4,0,0
Rustbolt Resistor,|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Exalted|n|cFFFFD200Cost: |r524288|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""R E S I S T"" is carved into the seat in crude letters, along with several, more profane things.",1254,248,0,2,299170,0,0,4,0,0
Deepcoral Snapdragon,|cFFFFD200Quest: |rWild Tame|n|cFFFFD200Zone: |rNazjatar,"The snapdragon is a quiet hunter in the water, but is far less stealthy on land.",1255,230,0,-1,300147,0,0,4,0,0
Snapdragon Kelpstalker,|cFFFFD200Quest: |rGood Girl|n|cFFFFD200Zone: |rNazjatar,"When a snapdragon bites you, the worry isn't about the bite itself, but the poison that will begin to eat away at the wound.",1256,230,0,1,300146,0,0,4,0,0
Silent Glider,|cFFFFD200Drop: |rSoundless|n|cFFFFD200Zone: |rNazjatar,"Gasses naturally stored within the creature allowed it to survive within the depths, those same gasses also allow them to effortlessly float through the air.",1257,248,0,3,300149,0,0,4,0,0
Fabious,|cFFFFD200Drop:|r Fabious|n,"He emerges from the water, fins swaying lazily in the breeze, sun-kissed scales glittering. He is... Fabious.",1258,254,2064,0,300150,0,0,45,0,0
Crimson Tidestallion,|cFFFFD200Vendor: |rMrrl|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:169783|h|TInterface\ICONS\INV_Misc_Coin_12.blp:0|t|h 2|Hitem:169780|h|TInterface\ICONS\INV_Alchemy_80_AlchemistStone02.BLP:0|t|h 1|Hitem:170100|h|TInterface\ICONS\INV_Misc_Food_111_IcefinFillet.blp:0|t|h|n,The blood-red coloration of these creatures is ideal for hiding in large coral formations.,1260,254,2064,-1,300153,0,0,45,0,0
Inkscale Deepseeker,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r150|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r150|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h,Schools of tidestallions will viciously slam their muscular chests into their prey to take them down.,1262,254,2064,2,300151,0,0,45,0,0
Uncorrupted Voidwing,|cFFFFD200Quest:|r Lost Flight|n,"This spawn of Vexiona, cleansed by Wrathion, comes from a flight with a fractured past and uncertain future.",1265,248,128,1,302143,0,0,4,0,0
Alabaster Stormtalon,|cFFFFD200In-Game Shop|r|n,"Chiseled by the stonemasons of Stormwind, this stone gryphon symbolizes the unbending courage of the Alliance.",1266,248,132,9,302361,0,0,4,0,0
Alabaster Thunderwing,|cFFFFD200In-Game Shop|r|n,"Chiseled by the stoneworkers of Orgrimmar, this stone wind rider is a symbol of the unwavering strength of the Horde.",1267,248,132,9,302362,0,0,4,0,0
Swift Spectral Fathom Ray,|cFFFFD200Legacy|r,Even the dead need a lift every now and then.,1269,242,64,5,302794,0,0,4,0,0
Swift Spectral Magnetocraft,|cFFFFD200Legacy|r,Even the dead need a lift every now and then.,1270,242,64,5,302795,0,0,4,0,0
Swift Spectral Armored Gryphon,|cFFFFD200Legacy|r,Even the dead need a lift every now and then.,1271,242,64,5,302796,0,0,4,0,0
Swift Spectral Pterrordax,|cFFFFD200Legacy|r,Even the dead need a lift every now and then.,1272,242,64,5,302797,0,0,4,0,0
Black Serpent of N'Zoth,|cFFFFD200Achievement:|r Through the Depths of Visions,The black serpents of N'Zoth are the harbingers of his ultimate vision becoming reality. Only those servents or enemies that can tread this space have any chance of wrangling them.,1282,248,0,5,305182,0,0,4,0,0
Mechagon Mechanostrider,|cFFFFD200Achievement: |rAllied Races: Mechagnome,"The best mount, logically, serves multiple purposes -- sometimes you need to get places AND reach something high up once you get there.",1283,230,68,5,305592,20068,0,4,0,0
Frostwolf Snarler,|cFFFFD200Achievement: |rAlterac Valley of Olde|n|cFFFFD200Category: |rAlterac Valley,"Raised in the Alterac Mountains by the Frostwolf Clan, trained to bite dwarves.",1285,230,4,5,306421,0,0,4,0,0
Caravan Hyena,|cFFFFD200Achievement: |rAllied Races: Vulpera,"The canopy atop this dune-wanderer can be stored at your campsite, should you desire to feel the wind in your fur.",1286,230,68,5,306423,20069,0,4,0,0
Explorer's Jungle Hopper,|cFFFFD200Recruit-a-Friend|r ,For when you're making a crash landing in the middle of an uncharted swamp because it's the only way to access that ancient temple.,1287,248,192,7,307256,0,2,43,0,0
Explorer's Dunetrekker,|cFFFFD200Recruit-a-Friend|r ,The surly dunetrekker can easily carry a set of explorers to the nearest ruins and back without the need to rest.,1288,230,64,7,307263,0,0,4,0,0
Ensorcelled Everwyrm,|cFFFFD200Promotion:|r Shadowlands Heroic Edition,"Anima is a fundamental force that infuses the Shadowlands. It flows through many creatures, but is also traded, bartered for, and fought over.",1289,248,128,7,307932,0,2,4,0,0
"Squeakers, the Trickster",,"The locals in Halfhill swear that whenever a batch of grain is missing, a farmworking instrument is misplaced, or a bushel of berries can't be found, you can hear a mischievous squeaking, and are reminded to slow down and accept what life gives you.",1290,248,0,9,308078,0,0,4,0,0
Stormpike Battle Ram,|cFFFFD200Achievement: |rAlterac Valley of Olde|n|cFFFFD200Category: |rAlterac Valley,"Raised in the Alterac Mountains by the Stormpike Clan, trained to headbutt orcs.",1292,230,4,5,308250,0,0,4,0,0
Ny'alotha Allseer,"|cFFFFD200Drop:|r N'Zoth the Corruptor|n|cFFFFD200Zone:|r Ny'alotha, the Waking City","To find him, drown yourself in the Circle of Stars.",1293,248,128,0,308814,0,1,44,0,0
Clutch of Ha-Li,|cFFFFD200Drop: |rHa-Li|n|cFFFFD200Zone: |rVale of Eternal Blossoms,"The brood of Ha-Li are comfortable in the blue skies of Pandaria, hunting unsuspecting prey.",1297,248,128,0,312751,0,0,43,0,0
Ivory Cloud Serpent,|cFFFFD200Drop:|r Ivory Cloud Serpent|n|cFFFFD200Zone:|r Vale of Eternal Blossoms,Ivory Cloud Serpents are often mistaken for roaring thunder as they tear through the skies with blistering speed.,1311,248,128,0,315014,0,2,4,0,0
Rajani Warserpent,|cFFFFD200Vendor: |rZhang Ku|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:174230|h|TInterface\ICONS\INV_Misc_MonsterScales_18.blp:0|t|h,"Fierce companions of the followers of Ra-den, the Rajani Warserpents are a force to be reckoned with.",1313,248,128,2,315427,0,2,4,0,0
Drake of the Four Winds,|cFFFFD200Drop: |rIshak of the Four Winds|n|cFFFFD200Zone: |rUldum,"Rocks erode, fires sputter, but wind remains powerful regardless of the passage of time. -Phaoris",1314,248,128,-1,315847,0,0,4,0,0
